Kod;Nazwa;Transakcje rynkowe;Powierzchnia użytkowa lokali mieszkalnych;Rok;Wartosc;Jednostka miary;Atrybut
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2010;3627;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2011;3564;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2012;3435;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2013;3432;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2014;3588;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2015;4041;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2016;3760;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2017;4090;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2018;3985;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2019;4434;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2020;5317;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2010;2829;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2011;3292;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2012;3828;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2013;3441;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2014;2907;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2015;3232;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2016;3565;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2017;2930;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2018;4343;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2019;3714;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2020;3001;zł; 
1464000;Powiat m.Siedlce;rynek wtórny;od 80,1 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2010;7794;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2011;7723;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2012;7363;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2013;6927;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2014;7105;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2015;7257;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2016;7346;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2017;7754;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2018;8144;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2019;8723;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2020;9327;zł; 
1465000;Powiat m. st. Warszawa;ogółem;ogółem;2021;-;zł;n
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2010;8011;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2011;7989;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2012;7552;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2013;7023;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2014;7338;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2015;7454;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2016;7547;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2017;8000;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2018;8555;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2019;9451;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2020;10004;zł; 
1465000;Powiat m. st. Warszawa;ogółem;do 40 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2010;7549;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2011;7510;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2012;7168;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2013;6800;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2014;6977;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2015;7135;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2016;7227;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2017;7678;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2018;7945;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2019;8565;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2020;9152;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 40,1 do 60 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2010;7627;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2011;7574;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2012;7244;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2013;6831;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2014;6926;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2015;7190;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2016;7211;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2017;7544;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2018;7831;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2019;8320;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2020;8809;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 60,1 do 80 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2010;8555;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2011;8256;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2012;7906;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2013;7345;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2014;7403;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2015;7523;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2016;7888;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2017;8122;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2018;8617;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2019;8729;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2020;9447;zł; 
1465000;Powiat m. st. Warszawa;ogółem;od 80,1 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2010;7584;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2011;7499;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2012;7398;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2013;6900;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2014;7011;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2015;7267;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2016;7328;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2017;7684;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2018;7830;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2019;7987;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2020;8479;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;ogółem;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2010;7570;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2011;7480;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2012;8040;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2013;6524;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2014;7167;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2015;7455;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2016;7442;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2017;7817;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2018;7974;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2019;8201;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2020;8723;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;do 40 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2010;7301;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2011;7474;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2012;7323;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2013;6960;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2014;7009;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2015;7195;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2016;7253;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2017;7649;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2018;7676;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2019;7847;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2020;8402;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2010;7491;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2011;7362;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2012;7231;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2013;6832;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2014;6900;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2015;7240;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2016;7254;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2017;7567;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2018;7701;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2019;7926;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2020;8284;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2010;8356;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2011;7798;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2012;7710;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2013;7079;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2014;7095;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2015;7334;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2016;7757;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2017;8089;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2018;8442;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2019;8263;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2020;8661;zł; 
1465000;Powiat m. st. Warszawa;rynek pierwotny;od 80,1 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2010;7848;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2011;7795;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2012;7343;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2013;6939;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2014;7174;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2015;7248;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2016;7371;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2017;7816;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2018;8314;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2019;9227;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2020;10392;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;ogółem;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2010;8046;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2011;8019;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2012;7500;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2013;7088;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2014;7401;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2015;7454;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2016;7618;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2017;8108;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2018;8730;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2019;9868;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2020;10884;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;do 40 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2010;7586;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2011;7526;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2012;7077;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2013;6714;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2014;6939;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2015;7073;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2016;7191;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2017;7708;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2018;8101;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2019;8951;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2020;9979;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 40,1 do 60 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2010;7692;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2011;7733;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2012;7254;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2013;6831;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2014;6997;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2015;7102;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2016;7153;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2017;7504;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2018;7929;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2019;8737;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2020;10015;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 60,1 do 80 m2;2021;-;zł;n
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2010;8696;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2011;8607;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2012;8218;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2013;7609;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2014;7790;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2015;7806;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2016;8011;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2017;8157;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2018;8880;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2019;9151;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2020;10830;zł; 
1465000;Powiat m. st. Warszawa;rynek wtórny;od 80,1 m2;2021;-;zł;n
1600000;OPOLSKIE;ogółem;ogółem;2010;3091;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2011;2919;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2012;2780;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2013;2674;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2014;2745;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2015;2620;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2016;2635;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2017;2708;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2018;3061;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2019;3288;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2020;3922;zł; 
1600000;OPOLSKIE;ogółem;ogółem;2021;-;zł;n
1600000;OPOLSKIE;ogółem;do 40 m2;2010;3102;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2011;2935;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2012;2853;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2013;2754;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2014;2632;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2015;2490;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2016;2643;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2017;2509;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2018;3027;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2019;3224;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2020;3954;zł; 
1600000;OPOLSKIE;ogółem;do 40 m2;2021;-;zł;n
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2010;3143;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2011;2967;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2012;2827;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2013;2676;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2014;2876;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2015;2668;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2016;2684;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2017;2773;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2018;3086;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2019;3318;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2020;3928;zł; 
1600000;OPOLSKIE;ogółem;od 40,1 do 60 m2;2021;-;zł;n
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2010;3081;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2011;2883;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2012;2737;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2013;2740;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2014;2821;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2015;2769;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2016;2698;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2017;2967;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2018;3317;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2019;3477;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2020;4031;zł; 
1600000;OPOLSKIE;ogółem;od 60,1 do 80 m2;2021;-;zł;n
1600000;OPOLSKIE;ogółem;od 80,1 m2;2010;2494;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2011;2513;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2012;2255;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2013;2220;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2014;2260;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2015;2326;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2016;2144;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2017;2123;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2018;2287;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2019;2591;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2020;3268;zł; 
1600000;OPOLSKIE;ogółem;od 80,1 m2;2021;-;zł;n
1600000;OPOLSKIE;rynek pierwotny;ogółem;2010;3841;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2011;4296;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2012;3685;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2013;3703;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2014;3990;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2015;4165;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2016;4202;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2017;4375;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2018;4392;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2019;4755;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2020;5223;zł; 
1600000;OPOLSKIE;rynek pierwotny;ogółem;2021;-;zł;n
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2010;3415;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2011;4473;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2012;4074;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2013;3600;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2014;3702;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2015;3779;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2016;4500;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2017;3721;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2018;4503;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2019;5077;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2020;5291;zł; 
1600000;OPOLSKIE;rynek pierwotny;do 40 m2;2021;-;zł;n
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2010;3959;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2011;4297;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2012;3605;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2013;3611;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2014;3950;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2015;4180;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2016;4205;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2017;4442;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2018;4278;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2019;4968;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2020;5310;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 40,1 do 60 m2;2021;-;zł;n
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2010;3976;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2011;4295;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2012;3951;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2013;4055;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2014;4074;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2015;4201;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2016;4114;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2017;4376;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2018;4497;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2019;4547;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2020;5134;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 60,1 do 80 m2;2021;-;zł;n
1600000;OPOLSKIE;rynek pierwotny;od 80,1 m2;2010;3161;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 80,1 m2;2011;2994;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 80,1 m2;2012;2896;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 80,1 m2;2013;3229;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 80,1 m2;2014;3860;zł; 
1600000;OPOLSKIE;rynek pierwotny;od 80,1 m2;2015;4016;zł; 
